"Name","PSChildName"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\RestrictedSitesZoneScriptActiveXControlsMarkedSafeForScripting","RestrictedSitesZoneScriptActiveXControlsMarkedSafeForScripting"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\RestrictedSitesZoneScriptingOfJavaApplets","RestrictedSitesZoneScriptingOfJavaApplets"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\RestrictedSitesZoneShowSecurityWarningForPotentiallyUnsafeFiles","RestrictedSitesZoneShowSecurityWarningForPotentiallyUnsafeFiles"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\RestrictedSitesZoneTurnOnProtectedMode","RestrictedSitesZoneTurnOnProtectedMode"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\RestrictedSitesZoneUsePopupBlocker","RestrictedSitesZoneUsePopupBlocker"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\RestrictFileDownloadInternetExplorerProcesses","RestrictFileDownloadInternetExplorerProcesses"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\ScriptedWindowSecurityRestrictionsInternetExplorerProcesses","ScriptedWindowSecurityRestrictionsInternetExplorerProcesses"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\SearchProviderList","SearchProviderList"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\SecurityZonesUseOnlyMachineSettings","SecurityZonesUseOnlyMachineSettings"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\SpecifyUseOfActiveXInstallerService","SpecifyUseOfActiveXInstallerService"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\TrustedSitesZoneAllowAccessToDataSources","TrustedSitesZoneAllowAccessToDataSources"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\TrustedSitesZoneAllowAutomaticPromptingForActiveXControls","TrustedSitesZoneAllowAutomaticPromptingForActiveXControls"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\TrustedSitesZoneAllowAutomaticPromptingForFileDownloads","TrustedSitesZoneAllowAutomaticPromptingForFileDownloads"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\TrustedSitesZoneAllowFontDownloads","TrustedSitesZoneAllowFontDownloads"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\TrustedSitesZoneAllowLessPrivilegedSites","TrustedSitesZoneAllowLessPrivilegedSites"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\TrustedSitesZoneAllowNETFrameworkReliantComponents","TrustedSitesZoneAllowNETFrameworkReliantComponents"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\TrustedSitesZoneAllowScriptlets","TrustedSitesZoneAllowScriptlets"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\TrustedSitesZoneAllowSmartScreenIE","TrustedSitesZoneAllowSmartScreenIE"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\TrustedSitesZoneAllowUserDataPersistence","TrustedSitesZoneAllowUserDataPersistence"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\TrustedSitesZoneDoNotRunAntimalwareAgainstActiveXControls","TrustedSitesZoneDoNotRunAntimalwareAgainstActiveXControls"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\TrustedSitesZoneInitializeAndScriptActiveXControls","TrustedSitesZoneInitializeAndScriptActiveXControls"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\TrustedSitesZoneJavaPermissions","TrustedSitesZoneJavaPermissions"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\TrustedSitesZoneNavigateWindowsAndFrames","TrustedSitesZoneNavigateWindowsAndFrames"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Kerberos\AllowForestSearchOrder","AllowForestSearchOrder"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Kerberos\KerberosClientSupportsClaimsCompoundArmor","KerberosClientSupportsClaimsCompoundArmor"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Kerberos\RequireKerberosArmoring","RequireKerberosArmoring"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Kerberos\RequireStrictKDCValidation","RequireStrictKDCValidation"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Kerberos\SetMaximumContextTokenSize","SetMaximumContextTokenSize"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Kerberos\UPNNameHints","UPNNameHints"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\KioskBrowser\BlockedUrlExceptions","BlockedUrlExceptions"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\KioskBrowser\BlockedUrls","BlockedUrls"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\KioskBrowser\DefaultURL","DefaultURL"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\KioskBrowser\EnableEndSessionButton","EnableEndSessionButton"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\KioskBrowser\EnableHomeButton","EnableHomeButton"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\KioskBrowser\EnableNavigationButtons","EnableNavigationButtons"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\KioskBrowser\RestartOnIdleTime","RestartOnIdleTime"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\LanmanWorkstation\EnableInsecureGuestLogons","EnableInsecureGuestLogons"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Licensing\AllowWindowsEntitlementReactivation","AllowWindowsEntitlementReactivation"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Licensing\DisallowKMSClientOnlineAVSValidation","DisallowKMSClientOnlineAVSValidation"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\LocalPoliciesSecurityOptions\Accounts_BlockMicrosoftAccounts","Accounts_BlockMicrosoftAccounts"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\LocalPoliciesSecurityOptions\Accounts_EnableAdministratorAccountStatus","Accounts_EnableAdministratorAccountStatus"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\LocalPoliciesSecurityOptions\Accounts_EnableGuestAccountStatus","Accounts_EnableGuestAccountStatus"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\LocalPoliciesSecurityOptions\Accounts_LimitLocalAccountUseOfBlankPasswordsToConsoleLogonOnly","Accounts_LimitLocalAccountUseOfBlankPasswordsToConsoleLogonOnly"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\LocalPoliciesSecurityOptions\Accounts_RenameAdministratorAccount","Accounts_RenameAdministratorAccount"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\LocalPoliciesSecurityOptions\Accounts_RenameGuestAccount","Accounts_RenameGuestAccount"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\LocalPoliciesSecurityOptions\Devices_AllowedToFormatAndEjectRemovableMedia","Devices_AllowedToFormatAndEjectRemovableMedia"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\LocalPoliciesSecurityOptions\Devices_AllowUndockWithoutHavingToLogon","Devices_AllowUndockWithoutHavingToLogon"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\LocalPoliciesSecurityOptions\Devices_PreventUsersFromInstallingPrinterDriversWhenConnectingToSharedPrinters","Devices_PreventUsersFromInstallingPrinterDriversWhenConnectingToSharedPrinters"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\LocalPoliciesSecurityOptions\Devices_RestrictCDROMAccessToLocallyLoggedOnUserOnly","Devices_RestrictCDROMAccessToLocallyLoggedOnUserOnly"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\LocalPoliciesSecurityOptions\InteractiveLogon_DisplayUserInformationWhenTheSessionIsLocked","InteractiveLogon_DisplayUserInformationWhenTheSessionIsLocked"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\LocalPoliciesSecurityOptions\InteractiveLogon_DoNotDisplayLastSignedIn","InteractiveLogon_DoNotDisplayLastSignedIn"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\LocalPoliciesSecurityOptions\InteractiveLogon_DoNotDisplayUsernameAtSignIn","InteractiveLogon_DoNotDisplayUsernameAtSignIn"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\LocalPoliciesSecurityOptions\InteractiveLogon_DoNotRequireCTRLALTDEL","InteractiveLogon_DoNotRequireCTRLALTDEL"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\LocalPoliciesSecurityOptions\InteractiveLogon_MachineInactivityLimit","InteractiveLogon_MachineInactivityLimit"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\LocalPoliciesSecurityOptions\InteractiveLogon_MessageTextForUsersAttemptingToLogOn","InteractiveLogon_MessageTextForUsersAttemptingToLogOn"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\LocalPoliciesSecurityOptions\InteractiveLogon_MessageTitleForUsersAttemptingToLogOn","InteractiveLogon_MessageTitleForUsersAttemptingToLogOn"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\LocalPoliciesSecurityOptions\InteractiveLogon_SmartCardRemovalBehavior","InteractiveLogon_SmartCardRemovalBehavior"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\LocalPoliciesSecurityOptions\MicrosoftNetworkClient_DigitallySignCommunicationsAlways","MicrosoftNetworkClient_DigitallySignCommunicationsAlways"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\LocalPoliciesSecurityOptions\MicrosoftNetworkClient_DigitallySignCommunicationsIfServerAgrees","MicrosoftNetworkClient_DigitallySignCommunicationsIfServerAgrees"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\LocalPoliciesSecurityOptions\MicrosoftNetworkClient_SendUnencryptedPasswordToThirdPartySMBServers","MicrosoftNetworkClient_SendUnencryptedPasswordToThirdPartySMBServers"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\LocalPoliciesSecurityOptions\MicrosoftNetworkServer_DigitallySignCommunicationsAlways","MicrosoftNetworkServer_DigitallySignCommunicationsAlways"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\LocalPoliciesSecurityOptions\MicrosoftNetworkServer_DigitallySignCommunicationsIfClientAgrees","MicrosoftNetworkServer_DigitallySignCommunicationsIfClientAgrees"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\LocalPoliciesSecurityOptions\NetworkAccess_DoNotAllowAnonymousEnumerationOfSAMAccounts","NetworkAccess_DoNotAllowAnonymousEnumerationOfSAMAccounts"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\LocalPoliciesSecurityOptions\NetworkAccess_DoNotAllowAnonymousEnumerationOfSamAccountsAndShares","NetworkAccess_DoNotAllowAnonymousEnumerationOfSamAccountsAndShares"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\LocalPoliciesSecurityOptions\NetworkAccess_RestrictAnonymousAccessToNamedPipesAndShares","NetworkAccess_RestrictAnonymousAccessToNamedPipesAndShares"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\LocalPoliciesSecurityOptions\NetworkAccess_RestrictClientsAllowedToMakeRemoteCallsToSAM","NetworkAccess_RestrictClientsAllowedToMakeRemoteCallsToSAM"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\LocalPoliciesSecurityOptions\NetworkSecurity_AllowLocalSystemToUseComputerIdentityForNTLM","NetworkSecurity_AllowLocalSystemToUseComputerIdentityForNTLM"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\LocalPoliciesSecurityOptions\NetworkSecurity_AllowPKU2UAuthenticationRequests","NetworkSecurity_AllowPKU2UAuthenticationRequests"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\LocalPoliciesSecurityOptions\NetworkSecurity_DoNotStoreLANManagerHashValueOnNextPasswordChange","NetworkSecurity_DoNotStoreLANManagerHashValueOnNextPasswordChange"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\LocalPoliciesSecurityOptions\NetworkSecurity_LANManagerAuthenticationLevel","NetworkSecurity_LANManagerAuthenticationLevel"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\LocalPoliciesSecurityOptions\NetworkSecurity_MinimumSessionSecurityForNTLMSSPBasedClients","NetworkSecurity_MinimumSessionSecurityForNTLMSSPBasedClients"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\LocalPoliciesSecurityOptions\NetworkSecurity_MinimumSessionSecurityForNTLMSSPBasedServers","NetworkSecurity_MinimumSessionSecurityForNTLMSSPBasedServers"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\LocalPoliciesSecurityOptions\NetworkSecurity_RestrictNTLM_AddRemoteServerExceptionsForNTLMAuthentication","NetworkSecurity_RestrictNTLM_AddRemoteServerExceptionsForNTLMAuthentication"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\LocalPoliciesSecurityOptions\NetworkSecurity_RestrictNTLM_AuditIncomingNTLMTraffic","NetworkSecurity_RestrictNTLM_AuditIncomingNTLMTraffic"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\LocalPoliciesSecurityOptions\NetworkSecurity_RestrictNTLM_IncomingNTLMTraffic","NetworkSecurity_RestrictNTLM_IncomingNTLMTraffic"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\LocalPoliciesSecurityOptions\NetworkSecurity_RestrictNTLM_OutgoingNTLMTrafficToRemoteServers","NetworkSecurity_RestrictNTLM_OutgoingNTLMTrafficToRemoteServers"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\LocalPoliciesSecurityOptions\Shutdown_AllowSystemToBeShutDownWithoutHavingToLogOn","Shutdown_AllowSystemToBeShutDownWithoutHavingToLogOn"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\LocalPoliciesSecurityOptions\Shutdown_ClearVirtualMemoryPageFile","Shutdown_ClearVirtualMemoryPageFile"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\LocalPoliciesSecurityOptions\UserAccountControl_AllowUIAccessApplicationsToPromptForElevation","UserAccountControl_AllowUIAccessApplicationsToPromptForElevation"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\LocalPoliciesSecurityOptions\UserAccountControl_BehaviorOfTheElevationPromptForAdministrators","UserAccountControl_BehaviorOfTheElevationPromptForAdministrators"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\LocalPoliciesSecurityOptions\UserAccountControl_BehaviorOfTheElevationPromptForStandardUsers","UserAccountControl_BehaviorOfTheElevationPromptForStandardUsers"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\LocalPoliciesSecurityOptions\UserAccountControl_DetectApplicationInstallationsAndPromptForElevation","UserAccountControl_DetectApplicationInstallationsAndPromptForElevation"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\LocalPoliciesSecurityOptions\UserAccountControl_OnlyElevateExecutableFilesThatAreSignedAndValidated","UserAccountControl_OnlyElevateExecutableFilesThatAreSignedAndValidated"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\LocalPoliciesSecurityOptions\UserAccountControl_OnlyElevateUIAccessApplicationsThatAreInstalledInSecureLocations","UserAccountControl_OnlyElevateUIAccessApplicationsThatAreInstalledInSecureLocations"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\LocalPoliciesSecurityOptions\UserAccountControl_RunAllAdministratorsInAdminApprovalMode","UserAccountControl_RunAllAdministratorsInAdminApprovalMode"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\LocalPoliciesSecurityOptions\UserAccountControl_SwitchToTheSecureDesktopWhenPromptingForElevation","UserAccountControl_SwitchToTheSecureDesktopWhenPromptingForElevation"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\LocalPoliciesSecurityOptions\UserAccountControl_UseAdminApprovalMode","UserAccountControl_UseAdminApprovalMode"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\LocalPoliciesSecurityOptions\UserAccountControl_VirtualizeFileAndRegistryWriteFailuresToPerUserLocations","UserAccountControl_VirtualizeFileAndRegistryWriteFailuresToPerUserLocations"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Location\EnableLocation","EnableLocation"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\LockDown\AllowEdgeSwipe","AllowEdgeSwipe"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Maps\AllowOfflineMapsDownloadOverMeteredConnection","AllowOfflineMapsDownloadOverMeteredConnection"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Maps\EnableOfflineMapsAutoUpdate","EnableOfflineMapsAutoUpdate"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Messaging\AllowMessageSync","AllowMessageSync"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Messaging\AllowMMS","AllowMMS"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Messaging\AllowRCS","AllowRCS"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\MSSecurityGuide\ApplyUACRestrictionsToLocalAccountsOnNetworkLogon","ApplyUACRestrictionsToLocalAccountsOnNetworkLogon"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\MSSecurityGuide\ConfigureSMBV1ClientDriver","ConfigureSMBV1ClientDriver"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\MSSecurityGuide\ConfigureSMBV1Server","ConfigureSMBV1Server"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\MSSecurityGuide\EnableStructuredExceptionHandlingOverwriteProtection","EnableStructuredExceptionHandlingOverwriteProtection"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\MSSecurityGuide\TurnOnWindowsDefenderProtectionAgainstPotentiallyUnwantedApplications","TurnOnWindowsDefenderProtectionAgainstPotentiallyUnwantedApplications"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\MSSecurityGuide\WDigestAuthentication","WDigestAuthentication"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\MSSLegacy\AllowICMPRedirectsToOverrideOSPFGeneratedRoutes","AllowICMPRedirectsToOverrideOSPFGeneratedRoutes"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\MSSLegacy\AllowTheComputerToIgnoreNetBIOSNameReleaseRequestsExceptFromWINSServers","AllowTheComputerToIgnoreNetBIOSNameReleaseRequestsExceptFromWINSServers"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\MSSLegacy\IPSourceRoutingProtectionLevel","IPSourceRoutingProtectionLevel"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\MSSLegacy\IPv6SourceRoutingProtectionLevel","IPv6SourceRoutingProtectionLevel"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\NetworkIsolation\EnterpriseCloudResources","EnterpriseCloudResources"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\NetworkIsolation\EnterpriseInternalProxyServers","EnterpriseInternalProxyServers"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\NetworkIsolation\EnterpriseIPRange","EnterpriseIPRange"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\NetworkIsolation\EnterpriseIPRangesAreAuthoritative","EnterpriseIPRangesAreAuthoritative"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\NetworkIsolation\EnterpriseNetworkDomainNames","EnterpriseNetworkDomainNames"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\NetworkIsolation\EnterpriseProxyServers","EnterpriseProxyServers"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\NetworkIsolation\EnterpriseProxyServersAreAuthoritative","EnterpriseProxyServersAreAuthoritative"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\NetworkIsolation\NeutralResources","NeutralResources"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Notifications\DisallowCloudNotification","DisallowCloudNotification"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Notifications\DisallowNotificationMirroring","DisallowNotificationMirroring"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Notifications\DisallowTileNotification","DisallowTileNotification"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Power\AllowStandbyStatesWhenSleepingOnBattery","AllowStandbyStatesWhenSleepingOnBattery"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Power\AllowStandbyWhenSleepingPluggedIn","AllowStandbyWhenSleepingPluggedIn"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Power\DisplayOffTimeoutOnBattery","DisplayOffTimeoutOnBattery"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Power\DisplayOffTimeoutPluggedIn","DisplayOffTimeoutPluggedIn"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Power\EnergySaverBatteryThresholdOnBattery","EnergySaverBatteryThresholdOnBattery"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Power\EnergySaverBatteryThresholdPluggedIn","EnergySaverBatteryThresholdPluggedIn"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Power\HibernateTimeoutOnBattery","HibernateTimeoutOnBattery"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Power\HibernateTimeoutPluggedIn","HibernateTimeoutPluggedIn"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Power\RequirePasswordWhenComputerWakesOnBattery","RequirePasswordWhenComputerWakesOnBattery"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Power\RequirePasswordWhenComputerWakesPluggedIn","RequirePasswordWhenComputerWakesPluggedIn"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Power\SelectLidCloseActionOnBattery","SelectLidCloseActionOnBattery"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Power\SelectLidCloseActionPluggedIn","SelectLidCloseActionPluggedIn"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Power\SelectPowerButtonActionOnBattery","SelectPowerButtonActionOnBattery"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Power\SelectPowerButtonActionPluggedIn","SelectPowerButtonActionPluggedIn"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Power\SelectSleepButtonActionOnBattery","SelectSleepButtonActionOnBattery"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Power\SelectSleepButtonActionPluggedIn","SelectSleepButtonActionPluggedIn"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Power\StandbyTimeoutOnBattery","StandbyTimeoutOnBattery"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Power\StandbyTimeoutPluggedIn","StandbyTimeoutPluggedIn"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Power\TurnOffHybridSleepOnBattery","TurnOffHybridSleepOnBattery"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Power\TurnOffHybridSleepPluggedIn","TurnOffHybridSleepPluggedIn"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Power\UnattendedSleepTimeoutOnBattery","UnattendedSleepTimeoutOnBattery"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Power\UnattendedSleepTimeoutPluggedIn","UnattendedSleepTimeoutPluggedIn"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Printers\PointAndPrintRestrictions","PointAndPrintRestrictions"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Printers\PointAndPrintRestrictions_User","PointAndPrintRestrictions_User"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Printers\PublishPrinters","PublishPrinters"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Privacy\AllowAutoAcceptPairingAndPrivacyConsentPrompts","AllowAutoAcceptPairingAndPrivacyConsentPrompts"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Privacy\AllowCrossDeviceClipboard","AllowCrossDeviceClipboard"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Privacy\AllowInputPersonalization","AllowInputPersonalization"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Privacy\DisableAdvertisingId","DisableAdvertisingId"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Privacy\DisablePrivacyExperience","DisablePrivacyExperience"
